EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,FTOffRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,LiveBallTurnoverPct,OffFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimAssists,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,AtRimPctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,LongMidRangeAssists,Loose Ball Fouls Drawn,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,DefCorner3ReboundPct,LostBallSteals,DefAtRimReboundPct,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,OffThreePtRebounds,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGA,PenaltyArc3FGM,PtsUnassisted3s,Fg3aBlocked,Travels,FG3APctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Technical Free Throw Trips,SecondChanceFtPoints,OffArc3ReboundPct,BadPassOutOfBoundsTurnovers,Charge Fouls,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,LostBallOutOfBoundsTurnovers,OffLongMidRangeReboundPct,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,LongMidRangePctBlocked,Offensive Fouls Drawn,SecondChanceCorner3FGM,Clear Path Fouls,Transition Take Fouls Drawn,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,team_id,year,season,team_vs
1627832-1628415-1630578-1631095-203500,1610612745,"Fred VanVleet, Dillon Brooks, Alperen Sengun, Jabari Smith Jr., Steven Adams","VanVleet, Brooks, Sengun, Smith Jr., Adams",1627832-1628415-1630578-1631095-203500,HOU,1059.0,4,18.0,10.0,28.0,29,5.0,57,28.0,1.0,7.0,19.0,3.0,1.0,2.0,6.0,1.0,2.0,8.0,0.5,1.0,77.5070821529745,20.428571428571427,16.79310344827586,19.857142857142858,16.586206896551722,3.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,5.0,13.0,,1.0,1.0,,,4.0,7.0,,9.0,18.0,5.0,8.0,5.0,38.0,2.0,3.0,7.0,1.0,2.0,,,2.0,4.0,6.0,12.0,6.0,2.0,,7.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,12.0,5.0,9.0,3.0,12.0,,3.0,2.0,3.0,,,1.0,11.0,9.0,1.0,31.0,4.0,3.0,1.0,1.0,0.3333333333333333,0.375,0.4,0.625,,0.625,0.5,0.6666666666666666,0.5,0.6346153846153846,0.6666666666666666,0.5,0.6166666666666667,0.7,0.375,0.3076923076923077,0.05555555555555555,,0.07692307692307693,1.0,0.5555555555555556,0.9,0.9230769230769231,0.5,1.0,1.0,,0.875,,0.19230769230769232,0.8,0.8,0.5,0.38461538461538464,0.4166666666666667,0.2,,0.038461538461538464,1.0,1.0,1.0,0.2692307692307692,0.5714285714285714,0.5714285714285714,0.25,0.6666666666666666,0.5,0.5,1.0,,,,0.5,0.5714285714285714,0.4930961538461538,0.5009,0.4491,0.18421052631578946,0.10526315789473684,7.522222222222222,25.7125,0.10714285714285714,2.0,3.0,1.0,,1.0,,,0.5,0.10344827586206896,0.14285714285714285,,,2.0,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,0.3333333333333333,,,,,9.0,,,,,0.5,,,1.0,3.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1628988-1631106-203500,1610612745,"Fred VanVleet, Dillon Brooks, Aaron Holiday, Tari Eason, Steven Adams","VanVleet, Brooks, Holiday, Eason, Adams",1627832-1628415-1628988-1631106-203500,HOU,99.0,1,2.0,2.0,3.0,3,,6,6.0,,,1.0,,,,,,,,,,87.27272727272728,15.666666666666666,17.333333333333332,15.666666666666666,17.333333333333332,3.0,,,,,,,,,,,,,,,2.0,2.0,2.0,,,2.0,2.0,2.0,8.0,,,,,,2.0,2.0,2.0,8.0,,,3.0,,,2.0,2.0,,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,,,,,,,1.0,2.0,,8.0,8.0,3.0,,,,,0.5,1.0,1.0,1.0,,,,1.5,,1.5,1.3333333333333333,,1.3333333333333333,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,1.0,1.0,1.0,0.5055,,0.5055,,1.0,,26.3,1.0,,1.0,,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1628988-1631095-1631106-1641708-203500,1610612745,"Aaron Holiday, Jabari Smith Jr., Tari Eason, Amen Thompson, Steven Adams","Holiday, Smith Jr., Eason, Thompson, Adams",1628988-1631095-1631106-1641708-203500,HOU,124.0,1,2.0,-1.0,3.0,4,,7,6.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,81.29032258064515,24.0,13.0,24.0,13.0,3.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,,,,1.0,1.0,1.0,1.0,,5.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,5.0,5.0,3.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.25,,1.25,1.25,,1.25,0.5,,,,1.0,,,1.0,,,1.0,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,,,,,,,,0.5,0.5,1.0,0.505825,,0.505825,,1.0,10.8,25.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1628988-1630578-1631095-1641708-203500,1610612745,"Aaron Holiday, Alperen Sengun, Jabari Smith Jr., Amen Thompson, Steven Adams","Holiday, Sengun, Smith Jr., Thompson, Adams",1628988-1630578-1631095-1641708-203500,HOU,238.0,1,4.0,9.0,8.0,7,,15,,,,3.0,,,,1.0,,,1.0,,,90.7563025210084,13.375,18.714285714285715,13.375,18.714285714285715,,,1.0,2.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,1.0,,3.0,5.0,1.0,2.0,,9.0,,,,,,,,,,6.0,,3.0,,,1.0,,,3.0,1.0,4.0,,1.0,1.0,9.0,,3.0,,3.0,,2.0,1.0,1.0,,,,,,,9.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.6,,,0.6428571428571429,,,0.6428571428571429,,,0.2857142857142857,,,,,,1.0,1.0,,,,,1.0,,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,0.5714285714285714,,0.5506285714285715,,,,,9.1,25.95,,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1628988-1629111-1631095-1631106-1642263,1610612745,"Aaron Holiday, Jock Landale, Jabari Smith Jr., Tari Eason, Reed Sheppard","Holiday, Landale, Smith Jr., Eason, Sheppard",1628988-1629111-1631095-1631106-1642263,HOU,291.0,1,5.0,-12.0,10.0,11,,21,16.0,,,2.0,3.0,3.0,,4.0,,2.0,2.0,0.75,,103.91752577319589,15.6,12.272727272727273,15.6,11.272727272727273,2.0,,,1.0,,,,,2.0,2.0,1.0,,1.0,,,,3.0,1.0,2.0,4.0,,4.0,,4.0,,,,1.0,1.0,,1.0,,2.0,2.0,2.0,,,1.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,,1.0,2.0,,2.0,1.0,1.0,,1.0,,2.0,,,4.0,2.0,2.0,,,0.5,0.5,,,,,0.5,,1.0,0.25,,0.5,0.25,,0.5,0.5,0.25,,,0.3333333333333333,,,0.2,,,,,,,0.125,,,0.25,1.0,1.0,0.5,0.125,0.125,,,,0.375,,,,,,,,,,0.5,0.625,,0.5180785714285714,,0.3868,,0.5,9.2,29.75,0.2,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1630224-1631095-1631106-203500,1610612745,"Fred VanVleet, Jalen Green, Jabari Smith Jr., Tari Eason, Steven Adams","VanVleet, Green, Smith Jr., Eason, Adams",1627832-1630224-1631095-1631106-203500,HOU,276.0,2,5.0,-4.0,10.0,10,1.0,20,15.0,,1.0,4.0,2.0,1.0,1.0,3.0,,1.0,2.0,0.6666666666666666,,104.34782608695653,14.1,13.5,14.0,12.1,,4.0,1.0,2.0,,1.0,,,,1.0,2.0,1.0,1.0,,,,,,2.0,5.0,1.0,1.0,4.0,11.0,,1.0,,,,,,,,,4.0,3.0,,,,,,,1.0,1.0,,1.0,,3.0,1.0,2.0,1.0,3.0,,,,1.0,,,,2.0,4.0,,11.0,,,,,,,1.0,1.0,,1.0,0.4,,,0.5833333333333334,,,0.6875,,,0.16666666666666666,,,,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,,,,1.0,,0.3333333333333333,0.5,0.5,0.16666666666666666,,,,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,,,,,1.0,,,,,,,0.5,,0.5022083333333334,0.5573,,,,7.859999999999999,23.6,,,2.0,3.0,1.0,3.0,1.0,0.3333333333333333,,0.25,0.2857142857142857,1.0,,,0.5,0.5,,1.0,,0.5,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630578-1631095-1641708,1610612745,"Fred VanVleet, Dillon Brooks, Alperen Sengun, Jabari Smith Jr., Amen Thompson","VanVleet, Brooks, Sengun, Smith Jr., Thompson",1627832-1628415-1630578-1631095-1641708,HOU,349.0,2,6.0,,11.0,10,1.0,21,10.0,,2.0,8.0,,,,2.0,,,,,,86.64756446991404,16.818181818181817,16.4,16.636363636363637,15.9,6.0,,,2.0,,2.0,,2.0,1.0,5.0,,,,,,2.0,3.0,2.0,1.0,7.0,2.0,3.0,2.0,10.0,,2.0,,,5.0,1.0,2.0,,3.0,,2.0,6.0,,,3.0,2.0,1.0,,2.0,2.0,2.0,,,6.0,2.0,4.0,2.0,6.0,,,,2.0,,1.0,,3.0,4.0,,10.0,3.0,6.0,,,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.14285714285714285,,,0.4,,0.21428571428571427,0.4166666666666667,,0.21428571428571427,0.3,0.14285714285714285,,0.2,1.0,0.3333333333333333,0.8,0.8571428571428571,0.2857142857142857,0.5,1.0,,0.75,,0.2,,,0.5,0.2,0.25,,,,,,,0.3,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.2857142857142857,,,,0.2857142857142857,0.5,0.6666666666666666,0.48927,0.5958,0.49853571428571425,,0.3,5.328571428571428,25.633333333333336,0.5454545454545454,,2.0,1.0,1.0,1.0,1.0,1.0,,0.16666666666666666,0.2222222222222222,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,0.25,,0.5,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1630224-1631095-1631106-1641708-203500,1610612745,"Jalen Green, Jabari Smith Jr., Tari Eason, Amen Thompson, Steven Adams","Green, Smith Jr., Eason, Thompson, Adams",1630224-1631095-1631106-1641708-203500,HOU,579.0,4,10.0,-2.0,19.0,21,2.0,40,25.0,1.0,2.0,11.0,3.0,3.0,,4.0,1.0,1.0,4.0,0.75,0.5,99.48186528497409,14.789473684210526,14.19047619047619,14.368421052631579,14.047619047619047,10.0,3.0,3.0,3.0,,,1.0,1.0,3.0,5.0,1.0,1.0,1.0,,,,2.0,1.0,7.0,9.0,1.0,3.0,6.0,23.0,1.0,1.0,2.0,4.0,4.0,,1.0,4.0,12.0,6.0,8.0,3.0,,,2.0,,,3.0,1.0,4.0,,1.0,1.0,9.0,,2.0,6.0,9.0,,,,1.0,1.0,3.0,1.0,7.0,12.0,3.0,21.0,12.0,10.0,1.0,3.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,0.3333333333333333,0.7777777777777778,1.0,1.0,0.7083333333333334,1.0,0.8,0.6388888888888888,1.0,0.6666666666666666,0.25,,,,0.8571428571428571,,0.6666666666666666,0.8,0.25,,1.0,,,,0.25,1.0,1.0,0.4166666666666667,0.6,0.6,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,0.2,1.0,,,0.2,0.5,,0.5005208333333333,0.4866,0.49062,0.08695652173913043,0.5217391304347826,6.944444444444445,24.933333333333334,0.5263157894736842,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.2,0.25,1.0,,1.0,1.0,1.0,,0.6666666666666666,,,1.0,0.5,,,1.0,,,,0.5,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630224-1641708-203500,1610612745,"Fred VanVleet, Dillon Brooks, Jalen Green, Amen Thompson, Steven Adams","VanVleet, Brooks, Green, Thompson, Adams",1627832-1628415-1630224-1641708-203500,HOU,153.0,2,3.0,4.0,6.0,4,1.0,10,6.0,,2.0,2.0,,,,,,1.0,2.0,,,94.11764705882354,16.5,13.5,16.0,13.25,3.0,1.0,2.0,2.0,1.0,1.0,,,3.0,5.0,,,,,,,1.0,1.0,5.0,7.0,,1.0,,10.0,1.0,2.0,2.0,2.0,2.0,,1.0,,4.0,4.0,6.0,,2.0,,1.0,,,2.0,,2.0,,,1.0,4.0,2.0,,,,,1.0,1.0,,,,,,,,8.0,4.0,3.0,,,0.4,0.5,,,,,0.7142857142857143,0.5,1.0,0.625,0.5,0.6666666666666666,0.625,0.5,0.6666666666666666,0.125,,,,,1.0,,,0.6666666666666666,,,,,,0.25,1.0,1.0,0.625,0.6,0.6,0.3333333333333333,,,,,,0.125,,,,0.5,1.0,,,,,0.3333333333333333,0.375,,0.47465,0.4781,0.4394,0.2,0.4,7.1000000000000005,25.5,0.5,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1631095-1641708-203500,1610612745,"Fred VanVleet, Dillon Brooks, Jabari Smith Jr., Amen Thompson, Steven Adams","VanVleet, Brooks, Smith Jr., Thompson, Adams",1627832-1628415-1631095-1641708-203500,HOU,263.0,1,4.0,,8.0,8,3.0,16,8.0,,5.0,9.0,2.0,1.0,1.0,2.0,1.0,,1.0,1.0,,87.60456273764258,17.5,15.375,15.25,14.5,,,1.0,2.0,1.0,1.0,,,,3.0,,1.0,1.0,,,1.0,5.0,,1.0,5.0,2.0,6.0,,8.0,1.0,1.0,5.0,,,,,,,,2.0,3.0,2.0,,5.0,1.0,,,1.0,1.0,,1.0,,3.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,0.2,1.0,,0.36363636363636365,0.625,,0.36363636363636365,0.625,,0.5454545454545454,,,,1.0,0.25,0.75,0.8,0.625,1.0,1.0,,1.0,0.125,0.18181818181818182,0.5,0.5,0.2727272727272727,,,,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,0.2,0.2,,0.25,1.0,,,,,,0.7272727272727273,0.2,0.4904772727272727,,,0.625,,7.18,26.616666666666664,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,3.0,4.0,,,,1.0,,,3.0,,3.0,,,,,,0.75,,,,1.0,,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630578-1631106-1641708,1610612745,"Fred VanVleet, Dillon Brooks, Alperen Sengun, Tari Eason, Amen Thompson","VanVleet, Brooks, Sengun, Eason, Thompson",1627832-1628415-1630578-1631106-1641708,HOU,141.0,2,2.0,-9.0,4.0,6,,10,11.0,,,1.0,,,,,,2.0,2.0,,,102.12765957446808,21.5,9.166666666666666,21.5,9.166666666666666,4.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,2.0,2.0,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,2.0,4.0,1.0,2.0,1.0,4.0,,1.0,,,,,,,,,,,,,0.2,,0.125,0.6666666666666666,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.5175,,0.5175,,0.5,5.0,24.15,1.0,,1.0,,,,,,,0.25,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
1627832-1630578-1631095-1631106-1641708,1610612745,"Fred VanVleet, Alperen Sengun, Jabari Smith Jr., Tari Eason, Amen Thompson","VanVleet, Sengun, Smith Jr., Eason, Thompson",1627832-1630578-1631095-1631106-1641708,HOU,137.0,2,2.0,-3.0,6.0,5,3.0,11,5.0,,3.0,4.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,115.62043795620438,13.0,11.8,10.666666666666666,11.4,2.0,,,2.0,,,,2.0,,2.0,,,,,,,2.0,,,4.0,,2.0,2.0,2.0,,,,,2.0,,,,,,,,,,2.0,,1.0,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,2.0,2.0,,2.0,,2.0,,,,,,,,,,,,,,,0.14285714285714285,,,0.3333333333333333,0.25,0.5,,0.5,0.5,,0.3333333333333333,0.5,,,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,0.6666666666666666,,0.5118083333333333,0.543,0.50605,,,5.35,25.95,0.3333333333333333,,1.0,,,,,,,0.14285714285714285,0.2,,,,,,,,1.0,0.5,,,,1.0,1.0,,,,0.5,,,1.0,,,,,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612745,2025,2024-25,False
1627832-1628415-1630224-1630578-1641708,1610612745,"Fred VanVleet, Dillon Brooks, Jalen Green, Alperen Sengun, Amen Thompson","VanVleet, Brooks, Green, Sengun, Thompson",1627832-1628415-1630224-1630578-1641708,HOU,6304.0,7,105.0,20.0,196.0,195,23.0,391,226.0,2.0,28.0,110.0,13.0,7.0,6.0,23.0,2.0,10.0,41.0,0.5652173913043478,0.6666666666666666,89.31472081218274,15.770408163265307,16.476923076923075,15.010204081632653,15.543589743589743,35.0,30.0,32.0,43.0,9.0,11.0,10.0,11.0,29.0,64.0,17.0,4.0,16.0,2.0,4.0,20.0,45.0,10.0,69.0,124.0,24.0,61.0,36.0,246.0,12.0,18.0,32.0,10.0,14.0,7.0,14.0,14.0,55.0,70.0,68.0,57.0,16.0,,45.0,20.0,10.0,35.0,19.0,54.0,15.0,4.0,14.0,127.0,20.0,48.0,33.0,82.0,7.0,10.0,5.0,10.0,,3.0,3.0,39.0,46.0,5.0,214.0,55.0,35.0,,4.0,0.5072463768115942,0.5737704918032787,0.7916666666666666,0.39344262295081966,0.5,0.39344262295081966,0.5564516129032258,0.6666666666666666,0.7142857142857143,0.5675675675675675,0.6,0.7321428571428571,0.5985221674876847,0.6153846153846154,0.7941176470588235,0.32972972972972975,0.08064516129032258,0.06976744186046512,0.09375,0.717391304347826,0.37037037037037035,0.7619047619047619,0.7431192660550459,0.2857142857142857,0.5454545454545454,0.76,0.8571428571428571,0.75,0.08641975308641975,0.23243243243243245,0.7441860465116279,0.8,0.34594594594594597,0.453125,0.5,0.4827586206896552,0.0918918918918919,0.08648648648648649,0.25,0.25,1.0,0.24324324324324326,0.4444444444444444,0.45454545454545453,0.75,0.44,0.8181818181818182,0.39285714285714285,0.9090909090909091,0.14285714285714285,0.5,0.35714285714285715,0.5621621621621622,0.4444444444444444,0.5140929347826088,0.5358175000000001,0.5577660714285714,0.13008130081300814,0.22357723577235772,7.394354838709678,25.688524590163933,0.17857142857142858,17.0,18.0,9.0,3.0,11.0,6.0,0.5454545454545454,0.53125,0.09090909090909091,0.13138686131386862,8.0,4.0,2.0,0.47058823529411764,0.5,0.5,0.7777777777777778,5.0,0.5714285714285714,1.0,1.0,3.0,7.0,6.0,2.0,5.0,6.0,0.16216216216216217,0.16666666666666666,0.12,4.0,5.0,15.0,1.0,2.0,0.01639344262295082,0.022222222222222223,0.34285714285714286,0.16,0.5,4.0,2.0,0.16,1.0,3.0,1.0,2.0,0.2857142857142857,0.25,1.0,0.25,1.0,2.0,1.0,,,,,0.058823529411764705,,1.0,1.0,1.0,1.0,0.1111111111111111,0.3333333333333333,1.0,,1610612745,2025,2024-25,False
1627832-1630224-1631095-1631106-1641708,1610612745,"Fred VanVleet, Jalen Green, Jabari Smith Jr., Tari Eason, Amen Thompson","VanVleet, Green, Smith Jr., Eason, Thompson",1627832-1630224-1631095-1631106-1641708,HOU,97.0,2,2.0,,3.0,5,,8,4.0,,,2.0,,,,,,,1.0,,,118.76288659793815,15.0,10.4,15.0,10.4,,2.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,2.0,3.0,,,,4.0,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,4.0,,,,,0.5,0.5,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,,,1.0,,1.0,1.0,,,,,1.0,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5612666666666667,,,,,6.6000000000000005,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612745,2025,2024-25,False
1627832-1628988-1630224-1631095-1631106,1610612745,"Fred VanVleet, Aaron Holiday, Jalen Green, Jabari Smith Jr., Tari Eason","VanVleet, Holiday, Green, Smith Jr., Eason",1627832-1628988-1630224-1631095-1631106,HOU,42.0,1,1.0,-2.0,,2,,2,2.0,,,1.0,,,,1.0,,,,,,68.57142857142857,,19.5,,15.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,69.1,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2025,2024-25,False
